result_table,result_row,field,value
cab_tr_dense_small_cplex,164,gap,0.0
cab_tr_dense_small_cplex,164,runtime_s,318.90705847740173
cab_tr_dense_small_cplex,165,instance_name,tr15_loose_q5_a060
cab_tr_dense_small_cplex,165,source,tr
cab_tr_dense_small_cplex,165,nodes,15
cab_tr_dense_small_cplex,165,setting,loose
cab_tr_dense_small_cplex,165,q,5
cab_tr_dense_small_cplex,165,alpha,0.6
cab_tr_dense_small_cplex,165,time_limit_s,600.0
cab_tr_dense_small_cplex,165,status_class,certified_optimal
cab_tr_dense_small_cplex,165,objective,357749.25146199926
cab_tr_dense_small_cplex,165,best_bound,357749.25146199926
cab_tr_dense_small_cplex,165,gap,0.0
cab_tr_dense_small_cplex,165,runtime_s,235.52683115005493
cab_tr_dense_small_cplex,166,instance_name,tr15_loose_q5_a070
cab_tr_dense_small_cplex,166,source,tr
cab_tr_dense_small_cplex,166,nodes,15
cab_tr_dense_small_cplex,166,setting,loose
cab_tr_dense_small_cplex,166,q,5
cab_tr_dense_small_cplex,166,alpha,0.7
cab_tr_dense_small_cplex,166,time_limit_s,600.0
cab_tr_dense_small_cplex,166,status_class,certified_optimal
cab_tr_dense_small_cplex,166,objective,411705.90780741983
cab_tr_dense_small_cplex,166,best_bound,411705.9078074199
cab_tr_dense_small_cplex,166,gap,0.0
cab_tr_dense_small_cplex,166,runtime_s,215.34760427474976
cab_tr_dense_small_cplex,167,instance_name,tr15_loose_q5_a080
cab_tr_dense_small_cplex,167,source,tr
cab_tr_dense_small_cplex,167,nodes,15
cab_tr_dense_small_cplex,167,setting,loose
cab_tr_dense_small_cplex,167,q,5
cab_tr_dense_small_cplex,167,alpha,0.8
cab_tr_dense_small_cplex,167,time_limit_s,600.0
cab_tr_dense_small_cplex,167,status_class,certified_optimal
cab_tr_dense_small_cplex,167,objective,465662.56415284047
cab_tr_dense_small_cplex,167,best_bound,465662.5641528405
cab_tr_dense_small_cplex,167,gap,0.0
cab_tr_dense_small_cplex,167,runtime_s,179.900310754776
cab_tr_dense_small_cplex,168,instance_name,tr15_loose_q5_a090
cab_tr_dense_small_cplex,168,source,tr
cab_tr_dense_small_cplex,168,nodes,15
cab_tr_dense_small_cplex,168,setting,loose
cab_tr_dense_small_cplex,168,q,5
cab_tr_dense_small_cplex,168,alpha,0.9
cab_tr_dense_small_cplex,168,time_limit_s,600.0
cab_tr_dense_small_cplex,168,status_class,certified_optimal
cab_tr_dense_small_cplex,168,objective,519619.22049826104
cab_tr_dense_small_cplex,168,best_bound,519619.22049826104
cab_tr_dense_small_cplex,168,gap,0.0
cab_tr_dense_small_cplex,168,runtime_s,185.2186689376831
cab_tr_dense_small_cplex,169,instance_name,tr15_tight_q3_a020
cab_tr_dense_small_cplex,169,source,tr
cab_tr_dense_small_cplex,169,nodes,15
cab_tr_dense_small_cplex,169,setting,tight
cab_tr_dense_small_cplex,169,q,3
cab_tr_dense_small_cplex,169,alpha,0.2
cab_tr_dense_small_cplex,169,time_limit_s,600.0
cab_tr_dense_small_cplex,169,status_class,certified_optimal
cab_tr_dense_small_cplex,169,objective,185977.6455776462
cab_tr_dense_small_cplex,169,best_bound,185977.6455776462
cab_tr_dense_small_cplex,169,gap,0.0
cab_tr_dense_small_cplex,169,runtime_s,126.24072122573853
cab_tr_dense_small_cplex,170,instance_name,tr15_tight_q3_a030
cab_tr_dense_small_cplex,170,source,tr
cab_tr_dense_small_cplex,170,nodes,15
cab_tr_dense_small_cplex,170,setting,tight
cab_tr_dense_small_cplex,170,q,3
cab_tr_dense_small_cplex,170,alpha,0.3
cab_tr_dense_small_cplex,170,time_limit_s,600.0
cab_tr_dense_small_cplex,170,status_class,certified_optimal
cab_tr_dense_small_cplex,170,objective,254691.75815591007
cab_tr_dense_small_cplex,170,best_bound,254691.7581559101
cab_tr_dense_small_cplex,170,gap,0.0
cab_tr_dense_small_cplex,170,runtime_s,124.89241099357605
cab_tr_dense_small_cplex,171,instance_name,tr15_tight_q3_a040
cab_tr_dense_small_cplex,171,source,tr
cab_tr_dense_small_cplex,171,nodes,15
cab_tr_dense_small_cplex,171,setting,tight
cab_tr_dense_small_cplex,171,q,3
cab_tr_dense_small_cplex,171,alpha,0.4
cab_tr_dense_small_cplex,171,time_limit_s,600.0
cab_tr_dense_small_cplex,171,status_class,certified_optimal
cab_tr_dense_small_cplex,171,objective,323266.3818174957
cab_tr_dense_small_cplex,171,best_bound,323266.3818174957
cab_tr_dense_small_cplex,171,gap,0.0
cab_tr_dense_small_cplex,171,runtime_s,69.71659088134766
cab_tr_dense_small_cplex,172,instance_name,tr15_tight_q3_a050
cab_tr_dense_small_cplex,172,source,tr
cab_tr_dense_small_cplex,172,nodes,15
cab_tr_dense_small_cplex,172,setting,tight
cab_tr_dense_small_cplex,172,q,3
cab_tr_dense_small_cplex,172,alpha,0.5
cab_tr_dense_small_cplex,172,time_limit_s,600.0
cab_tr_dense_small_cplex,172,status_class,certified_optimal
cab_tr_dense_small_cplex,172,objective,391834.23828347767
cab_tr_dense_small_cplex,172,best_bound,391834.23828347767
cab_tr_dense_small_cplex,172,gap,0.0
cab_tr_dense_small_cplex,172,runtime_s,74.76975607872009
cab_tr_dense_small_cplex,173,instance_name,tr15_tight_q3_a060
cab_tr_dense_small_cplex,173,source,tr
cab_tr_dense_small_cplex,173,nodes,15
cab_tr_dense_small_cplex,173,setting,tight
cab_tr_dense_small_cplex,173,q,3
cab_tr_dense_small_cplex,173,alpha,0.6
cab_tr_dense_small_cplex,173,time_limit_s,600.0
cab_tr_dense_small_cplex,173,status_class,certified_optimal
cab_tr_dense_small_cplex,173,objective,460402.09474945976
cab_tr_dense_small_cplex,173,best_bound,460402.09474945976
cab_tr_dense_small_cplex,173,gap,0.0
cab_tr_dense_small_cplex,173,runtime_s,69.28077125549316
cab_tr_dense_small_cplex,174,instance_name,tr15_tight_q3_a070
cab_tr_dense_small_cplex,174,source,tr
cab_tr_dense_small_cplex,174,nodes,15
cab_tr_dense_small_cplex,174,setting,tight
cab_tr_dense_small_cplex,174,q,3
cab_tr_dense_small_cplex,174,alpha,0.7
cab_tr_dense_small_cplex,174,time_limit_s,600.0
cab_tr_dense_small_cplex,174,status_class,certified_optimal
cab_tr_dense_small_cplex,174,objective,528969.9512154418
cab_tr_dense_small_cplex,174,best_bound,528969.9512154418
cab_tr_dense_small_cplex,174,gap,0.0
cab_tr_dense_small_cplex,174,runtime_s,71.90726637840271
cab_tr_dense_small_cplex,175,instance_name,tr15_tight_q3_a080
cab_tr_dense_small_cplex,175,source,tr
cab_tr_dense_small_cplex,175,nodes,15
cab_tr_dense_small_cplex,175,setting,tight
cab_tr_dense_small_cplex,175,q,3
cab_tr_dense_small_cplex,175,alpha,0.8
cab_tr_dense_small_cplex,175,time_limit_s,600.0
cab_tr_dense_small_cplex,175,status_class,certified_optimal
cab_tr_dense_small_cplex,175,objective,597537.807681424
cab_tr_dense_small_cplex,175,best_bound,597537.807681424
cab_tr_dense_small_cplex,175,gap,0.0
cab_tr_dense_small_cplex,175,runtime_s,65.06156253814697
cab_tr_dense_small_cplex,176,instance_name,tr15_tight_q3_a090
cab_tr_dense_small_cplex,176,source,tr
cab_tr_dense_small_cplex,176,nodes,15
cab_tr_dense_small_cplex,176,setting,tight
cab_tr_dense_small_cplex,176,q,3
cab_tr_dense_small_cplex,176,alpha,0.9
cab_tr_dense_small_cplex,176,time_limit_s,600.0
cab_tr_dense_small_cplex,176,status_class,certified_optimal
cab_tr_dense_small_cplex,176,objective,666105.6641474059
cab_tr_dense_small_cplex,176,best_bound,666105.6641474059
cab_tr_dense_small_cplex,176,gap,0.0
cab_tr_dense_small_cplex,176,runtime_s,47.54204273223877
cab_tr_dense_small_cplex,177,instance_name,tr15_tight_q4_a020
cab_tr_dense_small_cplex,177,source,tr
cab_tr_dense_small_cplex,177,nodes,15
cab_tr_dense_small_cplex,177,setting,tight
cab_tr_dense_small_cplex,177,q,4
cab_tr_dense_small_cplex,177,alpha,0.2
cab_tr_dense_small_cplex,177,time_limit_s,600.0
cab_tr_dense_small_cplex,177,status_class,certified_optimal
cab_tr_dense_small_cplex,177,objective,184481.66888553154
cab_tr_dense_small_cplex,177,best_bound,184481.66888553154
cab_tr_dense_small_cplex,177,gap,0.0
cab_tr_dense_small_cplex,177,runtime_s,80.97814464569092
cab_tr_dense_small_cplex,178,instance_name,tr15_tight_q4_a030
cab_tr_dense_small_cplex,178,source,tr
cab_tr_dense_small_cplex,178,nodes,15
cab_tr_dense_small_cplex,178,setting,tight
cab_tr_dense_small_cplex,178,q,4
cab_tr_dense_small_cplex,178,alpha,0.3
cab_tr_dense_small_cplex,178,time_limit_s,600.0
cab_tr_dense_small_cplex,178,status_class,certified_optimal
cab_tr_dense_small_cplex,178,objective,253049.52535151356
cab_tr_dense_small_cplex,178,best_bound,253049.52535151356
cab_tr_dense_small_cplex,178,gap,0.0
cab_tr_dense_small_cplex,178,runtime_s,110.10601353645325
cab_tr_dense_small_cplex,179,instance_name,tr15_tight_q4_a040
cab_tr_dense_small_cplex,179,source,tr
cab_tr_dense_small_cplex,179,nodes,15
cab_tr_dense_small_cplex,179,setting,tight
cab_tr_dense_small_cplex,179,q,4
cab_tr_dense_small_cplex,179,alpha,0.4
cab_tr_dense_small_cplex,179,time_limit_s,600.0
cab_tr_dense_small_cplex,179,status_class,certified_optimal
cab_tr_dense_small_cplex,179,objective,321617.3818174957
cab_tr_dense_small_cplex,179,best_bound,321617.3818174957
cab_tr_dense_small_cplex,179,gap,0.0
cab_tr_dense_small_cplex,179,runtime_s,69.32208967208862
cab_tr_dense_small_cplex,180,instance_name,tr15_tight_q4_a050
cab_tr_dense_small_cplex,180,source,tr
cab_tr_dense_small_cplex,180,nodes,15
cab_tr_dense_small_cplex,180,setting,tight
cab_tr_dense_small_cplex,180,q,4
cab_tr_dense_small_cplex,180,alpha,0.5
cab_tr_dense_small_cplex,180,time_limit_s,600.0
cab_tr_dense_small_cplex,180,status_class,certified_optimal
cab_tr_dense_small_cplex,180,objective,390185.23828347767
cab_tr_dense_small_cplex,180,best_bound,390185.23828347767
cab_tr_dense_small_cplex,180,gap,0.0
cab_tr_dense_small_cplex,180,runtime_s,59.890156745910645
cab_tr_dense_small_cplex,181,instance_name,tr15_tight_q4_a060
cab_tr_dense_small_cplex,181,source,tr
cab_tr_dense_small_cplex,181,nodes,15
cab_tr_dense_small_cplex,181,setting,tight
cab_tr_dense_small_cplex,181,q,4
cab_tr_dense_small_cplex,181,alpha,0.6
cab_tr_dense_small_cplex,181,time_limit_s,600.0
cab_tr_dense_small_cplex,181,status_class,certified_optimal
cab_tr_dense_small_cplex,181,objective,458753.09474945976
cab_tr_dense_small_cplex,181,best_bound,458753.09474945976
cab_tr_dense_small_cplex,181,gap,0.0
cab_tr_dense_small_cplex,181,runtime_s,44.54975152015686
cab_tr_dense_small_cplex,182,instance_name,tr15_tight_q4_a070
cab_tr_dense_small_cplex,182,source,tr
cab_tr_dense_small_cplex,182,nodes,15
cab_tr_dense_small_cplex,182,setting,tight
cab_tr_dense_small_cplex,182,q,4
cab_tr_dense_small_cplex,182,alpha,0.7
cab_tr_dense_small_cplex,182,time_limit_s,600.0
cab_tr_dense_small_cplex,182,status_class,certified_optimal
cab_tr_dense_small_cplex,182,objective,527320.9512154418
cab_tr_dense_small_cplex,182,best_bound,527320.9512154418
cab_tr_dense_small_cplex,182,gap,0.0
cab_tr_dense_small_cplex,182,runtime_s,47.560790061950684
cab_tr_dense_small_cplex,183,instance_name,tr15_tight_q4_a080
cab_tr_dense_small_cplex,183,source,tr
cab_tr_dense_small_cplex,183,nodes,15
cab_tr_dense_small_cplex,183,setting,tight
cab_tr_dense_small_cplex,183,q,4
cab_tr_dense_small_cplex,183,alpha,0.8
cab_tr_dense_small_cplex,183,time_limit_s,600.0
cab_tr_dense_small_cplex,183,status_class,certified_optimal
cab_tr_dense_small_cplex,183,objective,595888.8076814238
cab_tr_dense_small_cplex,183,best_bound,595888.807681424
cab_tr_dense_small_cplex,183,gap,0.0
cab_tr_dense_small_cplex,183,runtime_s,49.09873819351196
cab_tr_dense_small_cplex,184,instance_name,tr15_tight_q4_a090
cab_tr_dense_small_cplex,184,source,tr
cab_tr_dense_small_cplex,184,nodes,15
cab_tr_dense_small_cplex,184,setting,tight
cab_tr_dense_small_cplex,184,q,4
cab_tr_dense_small_cplex,184,alpha,0.9
cab_tr_dense_small_cplex,184,time_limit_s,600.0
cab_tr_dense_small_cplex,184,status_class,certified_optimal
cab_tr_dense_small_cplex,184,objective,664456.6641474059
cab_tr_dense_small_cplex,184,best_bound,664456.6641474059
cab_tr_dense_small_cplex,184,gap,0.0
cab_tr_dense_small_cplex,184,runtime_s,56.30474495887756
cab_tr_dense_small_cplex,185,instance_name,tr15_tight_q5_a020
cab_tr_dense_small_cplex,185,source,tr
cab_tr_dense_small_cplex,185,nodes,15
cab_tr_dense_small_cplex,185,setting,tight
cab_tr_dense_small_cplex,185,q,5
cab_tr_dense_small_cplex,185,alpha,0.2
cab_tr_dense_small_cplex,185,time_limit_s,600.0
cab_tr_dense_small_cplex,185,status_class,certified_optimal
cab_tr_dense_small_cplex,185,objective,184481.66888553154
cab_tr_dense_small_cplex,185,best_bound,184481.66888553154
cab_tr_dense_small_cplex,185,gap,0.0
cab_tr_dense_small_cplex,185,runtime_s,103.67472243309021
cab_tr_dense_small_cplex,186,instance_name,tr15_tight_q5_a030
cab_tr_dense_small_cplex,186,source,tr
cab_tr_dense_small_cplex,186,nodes,15
cab_tr_dense_small_cplex,186,setting,tight
cab_tr_dense_small_cplex,186,q,5
cab_tr_dense_small_cplex,186,alpha,0.3
cab_tr_dense_small_cplex,186,time_limit_s,600.0
cab_tr_dense_small_cplex,186,status_class,certified_optimal
cab_tr_dense_small_cplex,186,objective,253049.52535151356
cab_tr_dense_small_cplex,186,best_bound,253049.52535151356
cab_tr_dense_small_cplex,186,gap,0.0
cab_tr_dense_small_cplex,186,runtime_s,60.762211084365845
cab_tr_dense_small_cplex,187,instance_name,tr15_tight_q5_a040
cab_tr_dense_small_cplex,187,source,tr
cab_tr_dense_small_cplex,187,nodes,15
cab_tr_dense_small_cplex,187,setting,tight
cab_tr_dense_small_cplex,187,q,5
cab_tr_dense_small_cplex,187,alpha,0.4
cab_tr_dense_small_cplex,187,time_limit_s,600.0
cab_tr_dense_small_cplex,187,status_class,certified_optimal
cab_tr_dense_small_cplex,187,objective,321617.3818174957
cab_tr_dense_small_cplex,187,best_bound,321617.3818174957
cab_tr_dense_small_cplex,187,gap,0.0
cab_tr_dense_small_cplex,187,runtime_s,62.52053213119507
cab_tr_dense_small_cplex,188,instance_name,tr15_tight_q5_a050
cab_tr_dense_small_cplex,188,source,tr
cab_tr_dense_small_cplex,188,nodes,15
cab_tr_dense_small_cplex,188,setting,tight
cab_tr_dense_small_cplex,188,q,5
cab_tr_dense_small_cplex,188,alpha,0.5
cab_tr_dense_small_cplex,188,time_limit_s,600.0
cab_tr_dense_small_cplex,188,status_class,certified_optimal
cab_tr_dense_small_cplex,188,objective,390185.23828347767
cab_tr_dense_small_cplex,188,best_bound,390185.23828347767
cab_tr_dense_small_cplex,188,gap,0.0
cab_tr_dense_small_cplex,188,runtime_s,50.033278465270996
cab_tr_dense_small_cplex,189,instance_name,tr15_tight_q5_a060
cab_tr_dense_small_cplex,189,source,tr
cab_tr_dense_small_cplex,189,nodes,15
cab_tr_dense_small_cplex,189,setting,tight
cab_tr_dense_small_cplex,189,q,5
cab_tr_dense_small_cplex,189,alpha,0.6
cab_tr_dense_small_cplex,189,time_limit_s,600.0
cab_tr_dense_small_cplex,189,status_class,certified_optimal
cab_tr_dense_small_cplex,189,objective,458753.09474945976
cab_tr_dense_small_cplex,189,best_bound,458753.09474945976
cab_tr_dense_small_cplex,189,gap,0.0
cab_tr_dense_small_cplex,189,runtime_s,52.822081327438354
cab_tr_dense_small_cplex,190,instance_name,tr15_tight_q5_a070
cab_tr_dense_small_cplex,190,source,tr
cab_tr_dense_small_cplex,190,nodes,15
cab_tr_dense_small_cplex,190,setting,tight
cab_tr_dense_small_cplex,190,q,5
cab_tr_dense_small_cplex,190,alpha,0.7
cab_tr_dense_small_cplex,190,time_limit_s,600.0
cab_tr_dense_small_cplex,190,status_class,certified_optimal
cab_tr_dense_small_cplex,190,objective,527320.9512154418
cab_tr_dense_small_cplex,190,best_bound,527320.9512154418
cab_tr_dense_small_cplex,190,gap,0.0
cab_tr_dense_small_cplex,190,runtime_s,42.323346853256226
cab_tr_dense_small_cplex,191,instance_name,tr15_tight_q5_a080
cab_tr_dense_small_cplex,191,source,tr
cab_tr_dense_small_cplex,191,nodes,15
cab_tr_dense_small_cplex,191,setting,tight
cab_tr_dense_small_cplex,191,q,5
cab_tr_dense_small_cplex,191,alpha,0.8
cab_tr_dense_small_cplex,191,time_limit_s,600.0
cab_tr_dense_small_cplex,191,status_class,certified_optimal
cab_tr_dense_small_cplex,191,objective,595888.8076814238
cab_tr_dense_small_cplex,191,best_bound,595888.807681424
cab_tr_dense_small_cplex,191,gap,0.0
cab_tr_dense_small_cplex,191,runtime_s,71.78546166419983
cab_tr_dense_small_cplex,192,instance_name,tr15_tight_q5_a090
cab_tr_dense_small_cplex,192,source,tr
cab_tr_dense_small_cplex,192,nodes,15
cab_tr_dense_small_cplex,192,setting,tight
cab_tr_dense_small_cplex,192,q,5
cab_tr_dense_small_cplex,192,alpha,0.9
cab_tr_dense_small_cplex,192,time_limit_s,600.0
cab_tr_dense_small_cplex,192,status_class,certified_optimal
cab_tr_dense_small_cplex,192,objective,664456.6641474059
cab_tr_dense_small_cplex,192,best_bound,664456.6641474059
cab_tr_dense_small_cplex,192,gap,0.0
cab_tr_dense_small_cplex,192,runtime_s,54.71890354156494
ap20_cplex_boundary,1,run_label,new loose
ap20_cplex_boundary,1,instance,ap20_loose_q5
ap20_cplex_boundary,1,objective,4618904.7
ap20_cplex_boundary,1,best_bound,1996432.46
ap20_cplex_boundary,1,gap_pct,56.78
ap20_cplex_boundary,1,time_s,7200.9
ap20_cplex_boundary,1,mip_start,no
ap20_cplex_boundary,1,mip_emphasis,0
ap20_cplex_boundary,1,strengthened_model,1
ap20_cplex_boundary,2,run_label,new tight
ap20_cplex_boundary,2,instance,ap20_tight_q5
ap20_cplex_boundary,2,objective,9431770.543
ap20_cplex_boundary,2,best_bound,8925236.43
ap20_cplex_boundary,2,gap_pct,5.37
ap20_cplex_boundary,2,time_s,7200.7
ap20_cplex_boundary,2,mip_start,no
ap20_cplex_boundary,2,mip_emphasis,0
ap20_cplex_boundary,2,strengthened_model,1
cab_tr_20_cplex_boundary,1,instance_name,cab20_loose_q5
cab_tr_20_cplex_boundary,1,source,cab
cab_tr_20_cplex_boundary,1,nodes,20
cab_tr_20_cplex_boundary,1,setting,loose
cab_tr_20_cplex_boundary,1,q,5
cab_tr_20_cplex_boundary,1,alpha,0.75
cab_tr_20_cplex_boundary,1,time_limit_s,7200.0
cab_tr_20_cplex_boundary,1,status_class,certified_optimal
cab_tr_20_cplex_boundary,1,objective,235281.0129614732
cab_tr_20_cplex_boundary,1,best_bound,235281.01296147323
cab_tr_20_cplex_boundary,1,gap,0.0
cab_tr_20_cplex_boundary,1,runtime_s,1442.5791702270508
cab_tr_20_cplex_boundary,2,instance_name,cab20_tight_q5
cab_tr_20_cplex_boundary,2,source,cab
cab_tr_20_cplex_boundary,2,nodes,20
cab_tr_20_cplex_boundary,2,setting,tight
cab_tr_20_cplex_boundary,2,q,5
cab_tr_20_cplex_boundary,2,alpha,0.75
cab_tr_20_cplex_boundary,2,time_limit_s,7200.0
cab_tr_20_cplex_boundary,2,status_class,certified_optimal
cab_tr_20_cplex_boundary,2,objective,417853.71882723365
cab_tr_20_cplex_boundary,2,best_bound,417853.71882723365
cab_tr_20_cplex_boundary,2,gap,0.0
cab_tr_20_cplex_boundary,2,runtime_s,3702.6600766181946
cab_tr_20_cplex_boundary,3,instance_name,tr20_loose_q5
cab_tr_20_cplex_boundary,3,source,tr
cab_tr_20_cplex_boundary,3,nodes,20
cab_tr_20_cplex_boundary,3,setting,loose
cab_tr_20_cplex_boundary,3,q,5
cab_tr_20_cplex_boundary,3,alpha,0.75
cab_tr_20_cplex_boundary,3,time_limit_s,7200.0
cab_tr_20_cplex_boundary,3,status_class,feasible_nonclosed
cab_tr_20_cplex_boundary,3,objective,346154.28345066356
cab_tr_20_cplex_boundary,3,best_bound,221144.97479490103
cab_tr_20_cplex_boundary,3,gap,0.361137546557559
cab_tr_20_cplex_boundary,3,runtime_s,7200.711642980576
cab_tr_20_cplex_boundary,4,instance_name,tr20_tight_q5
cab_tr_20_cplex_boundary,4,source,tr
cab_tr_20_cplex_boundary,4,nodes,20
cab_tr_20_cplex_boundary,4,setting,tight
cab_tr_20_cplex_boundary,4,q,5
cab_tr_20_cplex_boundary,4,alpha,0.75
cab_tr_20_cplex_boundary,4,time_limit_s,7200.0
cab_tr_20_cplex_boundary,4,status_class,feasible_nonclosed
cab_tr_20_cplex_boundary,4,objective,518929.1527552228
cab_tr_20_cplex_boundary,4,best_bound,396814.5158681858
cab_tr_20_cplex_boundary,4,gap,0.23532044063949142
cab_tr_20_cplex_boundary,4,runtime_s,7200.743227958679
q5_certified_heuristic_validation,1,source,AP
q5_certified_heuristic_validation,1,nodes,10
q5_certified_heuristic_validation,1,method,ALNS
q5_certified_heuristic_validation,1,runs,80
q5_certified_heuristic_validation,1,mean_gap_pct,2.512096550203884e-14
q5_certified_heuristic_validation,1,median_gap_pct,0.0
q5_certified_heuristic_validation,1,max_gap_pct,2.064658716086284e-13
q5_certified_heuristic_validation,1,opt_hit_pct,100.0
q5_certified_heuristic_validation,1,mean_augc,0.01452939361994988
q5_certified_heuristic_validation,2,source,AP
q5_certified_heuristic_validation,2,nodes,10
q5_certified_heuristic_validation,2,method,GA
q5_certified_heuristic_validation,2,runs,80
q5_certified_heuristic_validation,2,mean_gap_pct,8.271021360388744
q5_certified_heuristic_validation,2,median_gap_pct,12.051828392860166
q5_certified_heuristic_validation,2,max_gap_pct,20.26411566427415
q5_certified_heuristic_validation,2,opt_hit_pct,50.0
q5_certified_heuristic_validation,2,mean_augc,0.09576476938692993
q5_certified_heuristic_validation,3,source,AP
q5_certified_heuristic_validation,3,nodes,10
q5_certified_heuristic_validation,3,method,VNS
q5_certified_heuristic_validation,3,runs,80
q5_certified_heuristic_validation,3,mean_gap_pct,2.2407493005256964
q5_certified_heuristic_validation,3,median_gap_pct,4.446044580081423
q5_certified_heuristic_validation,3,max_gap_pct,4.559099497436589
q5_certified_heuristic_validation,3,opt_hit_pct,50.0
q5_certified_heuristic_validation,3,mean_augc,0.0245347616914225
q5_certified_heuristic_validation,4,source,AP
q5_certified_heuristic_validation,4,nodes,10
q5_certified_heuristic_validation,4,method,TS
q5_certified_heuristic_validation,4,runs,80
q5_certified_heuristic_validation,4,mean_gap_pct,334.15628674875177
q5_certified_heuristic_validation,4,median_gap_pct,91.77202969086484
q5_certified_heuristic_validation,4,max_gap_pct,894.8428537676552
q5_certified_heuristic_validation,4,opt_hit_pct,0.0
q5_certified_heuristic_validation,4,mean_augc,4.76389955675848
q5_certified_heuristic_validation,5,source,AP
q5_certified_heuristic_validation,5,nodes,15
q5_certified_heuristic_validation,5,method,ALNS
q5_certified_heuristic_validation,5,runs,80
q5_certified_heuristic_validation,5,mean_gap_pct,12.703079474641012
q5_certified_heuristic_validation,5,median_gap_pct,1.519661388016389e-14
q5_certified_heuristic_validation,5,max_gap_pct,42.40352834379221
q5_certified_heuristic_validation,5,opt_hit_pct,61.25
q5_certified_heuristic_validation,5,mean_augc,0.1328621918659793
q5_certified_heuristic_validation,6,source,AP
q5_certified_heuristic_validation,6,nodes,15
q5_certified_heuristic_validation,6,method,GA
q5_certified_heuristic_validation,6,runs,80
q5_certified_heuristic_validation,6,mean_gap_pct,9.180176797307855
q5_certified_heuristic_validation,6,median_gap_pct,0.896638403429894
q5_certified_heuristic_validation,6,max_gap_pct,21.756401539755956
q5_certified_heuristic_validation,6,opt_hit_pct,30.0
q5_certified_heuristic_validation,6,mean_augc,0.10309612355669137
q5_certified_heuristic_validation,7,source,AP
q5_certified_heuristic_validation,7,nodes,15
q5_certified_heuristic_validation,7,method,VNS
q5_certified_heuristic_validation,7,runs,80
q5_certified_heuristic_validation,7,mean_gap_pct,4.420937653691549
q5_certified_heuristic_validation,7,median_gap_pct,8.044500256257791
q5_certified_heuristic_validation,7,max_gap_pct,9.23742539852634
q5_certified_heuristic_validation,7,opt_hit_pct,50.0
q5_certified_heuristic_validation,7,mean_augc,0.06896119643963074
q5_certified_heuristic_validation,8,source,AP
q5_certified_heuristic_validation,8,nodes,15
q5_certified_heuristic_validation,8,method,TS
q5_certified_heuristic_validation,8,runs,80
q5_certified_heuristic_validation,8,mean_gap_pct,48.84902272338015
q5_certified_heuristic_validation,8,median_gap_pct,5.736390449367989
q5_certified_heuristic_validation,8,max_gap_pct,298.06405334014994
q5_certified_heuristic_validation,8,opt_hit_pct,50.0
q5_certified_heuristic_validation,8,mean_augc,3.6515999297039032
q5_certified_heuristic_validation,9,source,CAB
q5_certified_heuristic_validation,9,nodes,10
q5_certified_heuristic_validation,9,method,ALNS
q5_certified_heuristic_validation,9,runs,80
q5_certified_heuristic_validation,9,mean_gap_pct,4.80844581767926
q5_certified_heuristic_validation,9,median_gap_pct,2.0374275298287973e-14
q5_certified_heuristic_validation,9,max_gap_pct,13.559003296823313
q5_certified_heuristic_validation,9,opt_hit_pct,51.25
q5_certified_heuristic_validation,9,mean_augc,0.05359567078809367
q5_certified_heuristic_validation,10,source,CAB
q5_certified_heuristic_validation,10,nodes,10
q5_certified_heuristic_validation,10,method,GA
q5_certified_heuristic_validation,10,runs,80
q5_certified_heuristic_validation,10,mean_gap_pct,2.545097225333625
q5_certified_heuristic_validation,10,median_gap_pct,3.4498487757181118
q5_certified_heuristic_validation,10,max_gap_pct,11.538526741430811
q5_certified_heuristic_validation,10,opt_hit_pct,17.5
q5_certified_heuristic_validation,10,mean_augc,0.04242303372085151
q5_certified_heuristic_validation,11,source,CAB
q5_certified_heuristic_validation,11,nodes,10
q5_certified_heuristic_validation,11,method,VNS
q5_certified_heuristic_validation,11,runs,80
q5_certified_heuristic_validation,11,mean_gap_pct,5.402588047187113
q5_certified_heuristic_validation,11,median_gap_pct,9.276574408686635
q5_certified_heuristic_validation,11,max_gap_pct,11.527980861272626
q5_certified_heuristic_validation,11,opt_hit_pct,50.0
q5_certified_heuristic_validation,11,mean_augc,0.06445331995535654
q5_certified_heuristic_validation,12,source,CAB
q5_certified_heuristic_validation,12,nodes,10
q5_certified_heuristic_validation,12,method,TS
q5_certified_heuristic_validation,12,runs,80
q5_certified_heuristic_validation,12,mean_gap_pct,58.740293573536725
q5_certified_heuristic_validation,12,median_gap_pct,43.05729080032897
q5_certified_heuristic_validation,12,max_gap_pct,208.57881318057161
q5_certified_heuristic_validation,12,opt_hit_pct,25.0
q5_certified_heuristic_validation,12,mean_augc,0.6092707142697951
q5_certified_heuristic_validation,13,source,CAB
q5_certified_heuristic_validation,13,nodes,15
q5_certified_heuristic_validation,13,method,ALNS
q5_certified_heuristic_validation,13,runs,80
q5_certified_heuristic_validation,13,mean_gap_pct,2.072307303185661
q5_certified_heuristic_validation,13,median_gap_pct,2.371934131676708
q5_certified_heuristic_validation,13,max_gap_pct,4.688999803103772
q5_certified_heuristic_validation,13,opt_hit_pct,15.0
q5_certified_heuristic_validation,13,mean_augc,0.04183194381180062
q5_certified_heuristic_validation,14,source,CAB
q5_certified_heuristic_validation,14,nodes,15
q5_certified_heuristic_validation,14,method,GA
q5_certified_heuristic_validation,14,runs,80
